喜之郎果冻爽香橙味150克,维纳斯多效金银花花露水195ml,,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),白木耳(一级),雕牌高效洗洁精1.618kg,奥妙超效洗衣皂含芦荟精华206克*2,恒人夹脚拖A671,L零接触男中裤718,塑料购物袋(大),莲虹无托文胸188(36/80cm),伊利草莓口味牛奶片32克,伊利原味牛奶片32克,,,,,,,,,,,,,,,
鸡爪,,,,,,,,,,,,,,,,,,,,,,,,
翰丰丝苗米(籼米),,,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),麦香堡夹心豆沙面包40克,S奔腾休闲薄棉男袜三双装1018(26-2,,,,,,,,,,,,,,,,,,,,,,
国产香蕉（一级）,,,,,,,,,,,,,,,,,,,,,,,,
国产香蕉（一级）,雪碧汽水2.3L,,,,,,,,,,,,,,,,,,,,,,,
海飞丝丝质柔滑型去屑洗发露400ml,舒肤佳经典净护纯白清香沐浴露720m,益达木糖醇无糖口香糖香浓蜜瓜味56,,,,,,,,,,,,,,,,,,,,,,
蒙牛酸酸乳草莓味乳饮料250ml,康师傅冰红茶柠檬口味茶饮品500ml*,双汇泡面拍档香肠30g*9,加多宝凉茶310亳升,塑料购物袋(大),大好大纸包瓜子138克,雀巢奶香1+2即溶咖啡饮品143g,,,,,,,,,,,,,,,,,,
七度空间纯棉夜用超薄卫生巾10片QS,,,,,,,,,,,,,,,,,,,,,,,,
榄菊蚊香大盘装（高级型）155g,舒肤佳纯白清香型香皂125克,雪涛日晒自然盐300克,乡下妹榨菜片85克,味聚特学生营养榨菜80克,云楼学生榨菜丝168g,北高峰糯米黄酒（袋）400ml,三丰可味笋丝雪菜200克,欣荣行笋丝雪菜150g,今麦郎手打鸡蛋面200克,今麦郎手打拉面200克,奥妙超效洗衣皂含芦荟精华206克*2,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,,,
康师傅红烧牛肉面100克*5包,甘汁园益母红糖350g,上品鲜排骨精100g,太太乐鸡精250克,养乐多活性乳酸菌乳饮品100ml*5支,纳爱斯伢牙乐儿童牙膏（鲜鲜橙子）,塑料购物袋(大),康师傅冰红茶柠檬味利乐包250ML,可口可乐汽水500ml,芬达橙味汽水500ml,蒙牛优益C活菌型乳酸菌乳饮料(原味,高露洁防蛀美白牙膏140克,,,,,,,,,,,,,
塑料购物袋(大),苦瓜（一级）,银鹭桂圆八宝粥360g,东洋包氏鲜汁味鸭掌78g,恒康芝麻桃仁125克,喜之郎美好时光原味海苔4.5克,恒康蜂蜜桃仁125克,喜之郎蜜桔果肉果冻990克+30克,奥妙超效洗衣皂含芦荟精华206克*2,绿力冬瓜茶饮料拉罐245ml,双汇精制香辣香脆肠50g,双汇玉米热狗肠40g,康师傅冰糖雪梨果汁饮品450ml,,,,,,,,,,,,
鲜鸡蛋,鲜鸡蛋,鲜鸡蛋,塑料购物袋(大),波力鳕柳丝海苔味40克,卡夫趣多多巧克力味软式小饼50克,快乐农心兵卒一口脆咖喱味70克,奇多干杯脆日式牛排味粟米粒25克,伊利草莓口味牛奶片32克,伊利橙味牛奶片32克,双汇精制香辣香脆肠50g,明治欣欣杯草莓味50克,果然多CC卷甜蜜瓜19克,,,,,,,,,,,,
陈克明荞麦风味挂面1千克,,,,,,,,,,,,,,,,,,,,,,,,
郑万利特制糟烧白酒40度5L,,,,,,,,,,,,,,,,,,,,,,,,
光明酸牛奶(红枣味)950g,光明酸奶980g,紫甘薯（一级）,,,,,,,,,,,,,,,,,,,,,,
三江购物梦缘肉松脆饼咸味韧性饼干,黄金瓜（一级）,汰渍洁净薰香无磷洗衣粉1.65kg,小青瞬间清润清新爽肤水120ml,小青逸婷丝质柔滑去屑洗发露1kg,小青逸婷金银花健肤沐浴露1kg,舒肤佳纯白清香型香皂125克,,,,,,,,,,,,,,,,,,
三丰可味雪菜150克,,,,,,,,,,,,,,,,,,,,,,,,
养乐多活性乳酸菌乳饮品100ml*5支,,,,,,,,,,,,,,,,,,,,,,,,
脉动维生素饮料水蜜桃口味600ml,脉动维生素饮料橘子口味600ml,蓝带啤酒北美淡爽10度330ml*6罐,带鱼200-300,带鱼200-300,引发笋丝雪菜88克,乌江牌鲜香菜丝80克,,,,,,,,,,,,,,,,,,
美汁源果清新蜂蜜雪梨味饮料420ml,,,,,,,,,,,,,,,,,,,,,,,,
绿豆,城隍潭孝感米酒300g,海友幼滑型花生酱510克,新康可甜酒酿360g,吉列威锋旋转双层刀片（3刀头）,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
散装东北米(中汇),北方绿人老北京饼干500克,乌江涪陵榨菜80克,,,,,,,,,,,,,,,,,,,,,,
旺仔小馒头原味蜂蜜45g,,,,,,,,,,,,,,,,,,,,,,,,
生姜（一级）,,,,,,,,,,,,,,,,,,,,,,,,
红富士80#(三级),清风原木纯品抽取式面纸(BR38MC)20,,,,,,,,,,,,,,,,,,,,,,,
七喜柠檬味汽水2.5L,芬达橙汁汽水2.3L,鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,
六神花露水大号195ml,高露洁防蛀美白牙膏140克,舒肤佳纯白清香型香皂125克,奥妙超效洗衣皂含芦荟精华206克*2,真想您两条装男仕三角裤5771（L）,,,,,,,,,,,,,,,,,,,,
红富士80#（一级）,一级青提,,,,,,,,,,,,,,,,,,,,,,,
L`Umo`男V领短袖针织衫411,L格男仕男休闲中裤057,,,,,,,,,,,,,,,,,,,,,,,
双汇红肠(上海风味)300g,,,,,,,,,,,,,,,,,,,,,,,,
乐事美国经典原味薯片45g,南阳之星时尚系列双层抽取面纸200,贝蒂妙厨妙脆角葱香原味40克,百事可乐可乐型汽水330毫升,雪碧清爽柠檬味汽水330ml,东洋包氏酱卤味鸡翅70g,益民盐津半李180克,卡夫三层高钙梳打饼干香葱蔬菜味10,香哆哆酒鬼花生70克,恒康原味瓜子200克,塑料购物袋(大),,,,,,,,,,,,,,
绿盛酱鸭舌(温州风味)50克,绿盛百卤坊五香凤爪30g,麦香堡夹心豆沙面包40克,,,,,,,,,,,,,,,,,,,,,,
散装东北大米(三江购物),塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,
蒙牛未来星儿童健骨成长牛奶190ml*,,,,,,,,,,,,,,,,,,,,,,,,
蒙牛未来星儿童健骨成长牛奶190ml*,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料草莓味78ml,,,,,,,,,,,,,,,,,,,,,,
好舒爽速洁倍爽夜用卫生巾(HE8220B,舒爽超柔透气纸尿片小号20+2装KS82,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,洋葱头（一级）,三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,
雕牌高效洗洁精5千克,,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,散装奥利奥双心脆花生威化饼干,,,,,,,,,,,,,,,,,,,,,,,
好丽友木糖醇口香糖热带水果味101,薏米仁(散),小红豆,,,,,,,,,,,,,,,,,,,,,,
兰州包心菜（一级）,可扬亚达汤料(海鲜味)48g,,,,,,,,,,,,,,,,,,,,,,,
小红豆,,,,,,,,,,,,,,,,,,,,,,,,
德芙脆香米牛奶巧克力22克,光明纯鲜牛奶500ml,塑料购物袋(大),康师傅冰红茶500ml,盼盼番茄味薯片(家庭装)138克,安琪马来西亚风味松籽酥30克,大好大纸包瓜子138克,安琪马来西亚风味杏仁酥30克,安琪马来西亚风味腰果酥30克,美丹巧克力涂层蛋卷25克,旺仔牛奶糖62克,,,,,,,,,,,,,,
洋葱头（一级）,干海带,西红柿（一级）,嘎啦(一级),L零接触男夏季清仓服装T20,莲虹弹力棉女短裤1399(L-XL),S东海塑身内裤101(L),,,,,,,,,,,,,,,,,,
雕牌全渍净洗衣液500g,,,,,,,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
旺旺小小酥原味30克,好丽友好多鱼烧烤味33克,老爸豆腐干(肉汁)100克,香哆哆香辣花生烤鸡味100克,舜吉鸭脖子100克,喜之郎果肉果冻蜜桔味散装,大好大奶油瓜子袋装80克,上好佳日式鱼果海苔味50g,黄飞红麻辣花生70克,圣茗香原味蛋35g,塑料购物袋(大),均瑶味动力发酵型乳酸菌饮品原味10,光明e+益生菌酸牛奶(原味)125g,,,,,,,,,,,,
花蛤,,,,,,,,,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,,,
麦香堡夹心豆沙面包40克,绿盛百卤坊五香凤爪30g,第6感超薄平滑天然胶乳橡胶避孕套2,散装苏微快乐锅巴日式牛排味,散装动心一族奶油果仁蛋糕,火龙果（一级）,统一100珍品雪菜肉丝面111克,,,,,,,,,,,,,,,,,,
金丝猴馋嘴猴上汤鸡汁味豆干30g,喜之郎什锦果肉果冻200克,妙脆角玉米角美式茄汁味14g,乐事无限鲜浓番茄味薯片40克,果然多CC卷清新苹果卷19克,喜之郎葡萄&苹果果肉果冻200克,华味亨珍珠梅180克,旺旺QQ糖水蜜桃味70克,妙脆角玉米角魔力炭烧味14g,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,,,,,,,,,,,,,,,,,,,,,,,,
一级青提,塑料购物袋(大),光明酸牛奶饮品利乐枕(原味)243ml,阿里山香瓜子奶香味248g,农夫山泉普装饮用水550ML,新家园烤馍锅巴咖喱牛肉风味75克,蜡笔小新果肉果冻青梅味200克,,,,,,,,,,,,,,,,,,
雪碧清爽柠檬味汽水500ml,,,,,,,,,,,,,,,,,,,,,,,,
蒙牛特仑苏有机奶250ml*12,今麦郎手打拉面200克,今麦郎手打鸡蛋面200克,奥妙超效洗衣皂含芦荟精华206克*2,麦香堡夹心豆沙面包40克,圣茗香鹌鹑蛋45克,华味亨纸皮核桃225g,妙洁100型经济装保鲜膜30cm*30m,,,,,,,,,,,,,,,,,
五桥粳米粉750克,,,,,,,,,,,,,,,,,,,,,,,,
三江购物精制拉面350g*2,,,,,,,,,,,,,,,,,,,,,,,,
金伯乐麻油辣腐乳290克,陈克明香菇风味挂面900克,,,,,,,,,,,,,,,,,,,,,,,
一级哈密瓜,,,,,,,,,,,,,,,,,,,,,,,,
黑人天然双重薄荷含氟牙膏120克,佳雪芦荟清新保湿乳液80g,汰渍洁净薰香无磷洗衣粉508g,榄菊蚊香大盘装（无烟型）175g,蒙牛优益C活菌型乳酸菌乳饮料(原味,均瑶味动力发酵型乳酸菌饮品原味33,塑料购物袋(大),,,,,,,,,,,,,,,,,,
心相印茶语3层手帕纸10包,维达蓝色经典迷你手帕纸V0036(10包,,,,,,,,,,,,,,,,,,,,,,,
大丰男搭扣帆布鞋203(41#),万胜系带男休闲鞋1208(42#),塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,
吉列威锋旋转双层刀架及刮胡泡超值,,,,,,,,,,,,,,,,,,,,,,,,
乡下妹古制萝卜干60克,,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,绿豆,闽洋海蛰丝(海鲜味)150g,闽洋海蛰丝(香辣味)150g,,,,,,,,,,,,,,,,,,,,,
血糯粥料(散),白砂糖(散),蒜头（一级）,,,,,,,,,,,,,,,,,,,,,,
黄金瓜（一级）,,,,,,,,,,,,,,,,,,,,,,,,
西红柿（一级）,鳊鱼（三级）,兰州包心菜（一级）,冬瓜（一级）,尖椒（一级）,,,,,,,,,,,,,,,,,,,,
光明纯鲜牛奶980ml,红萝卜（一级）,,,,,,,,,,,,,,,,,,,,,,,
尖椒（一级）,均瑶味动力发酵型乳酸菌饮品原味33,冷冻鲳鱼100-200,蒙牛酸牛奶(红枣味)160g,鸡大腿(单冻),益民糯米黄酒400ml,福临门天然谷物调和油1.8升,金健东北三江清香稻米5kg,塑料购物袋(大),,,,,,,,,,,,,,,,
散装东北长粒香米(三江购物),,,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),白砂糖(散),白砂糖(散),白砂糖(散),塑料购物袋(大),白砂糖(散),白砂糖(散),白砂糖(散),,,,,,,,,,,,,,,,,
福临门家香味压榨菜籽油5升,散装东北米(中汇),,,,,,,,,,,,,,,,,,,,,,,
洋葱头（一级）,懿康香浓燕麦片(粗粮纤维型)105克,双汇超市火腿肠袋装320g,兰州包心菜（一级）,云楼榨菜条158g,云楼学生榨菜丝168g,白砂糖(散),生姜（一级）,传化冷水速洁洗衣粉1.108千克,康师傅红烧牛肉面100克*5包,塑料购物袋(大),,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,益母日洁柔肤10片,好舒爽速洁倍爽夜用卫生巾(HE8220B,维纳斯多效金银花花露水195ml,,,,,,,,,,,,,,,,,,,,,
鳊鱼（三级）,,,,,,,,,,,,,,,,,,,,,,,,
三江购物大豆油5L,,,,,,,,,,,,,,,,,,,,,,,,
富达尔小家庭家电玩具系列2828A,挪拉马修闪光棒NO.L821-C,,,,,,,,,,,,,,,,,,,,,,,
初生蛋,大黄鱼条,百合（一级）,塑料购物袋(大),养乐多活性乳酸菌乳饮品100ml*5支,,,,,,,,,,,,,,,,,,,,
娃哈哈纯净水596ML,,,,,,,,,,,,,,,,,,,,,,,,
多晶冰糖(散),,,,,,,,,,,,,,,,,,,,,,,,
雕牌全效加浓洗洁精1.5kg,蓝月亮野菊花清爽洗手液经济补充装,,,,,,,,,,,,,,,,,,,,,,,
白猫柠檬红茶洗洁精500g,南方女人黑芝麻糊600克,,,,,,,,,,,,,,,,,,,,,,,
康师傅珍品红烧牛肉面104克*5包,康师傅笋干烧肉面102克*5包,金龙鱼优质东北大米5kg,相宜本草美白祛斑洁面膏100克,康师傅酸菜牛肉桶面122克,,,,,,,,,,,,,,,,,,,,
L尚秀圆领短袖女针织衫229,,,,,,,,,,,,,,,,,,,,,,,,
新中糟方腐乳500克,,,,,,,,,,,,,,,,,,,,,,,,
"东海男汗布三角裤90""""""""""""",白砂糖(散),,,,,,,,,,,,,,,,,,,,,,,
散装东北大米(三江购物),,,,,,,,,,,,,,,,,,,,,,,,
舒肤佳维E香皂125克,,,,,,,,,,,,,,,,,,,,,,,,
光明莫斯利安酸牛奶钻石原味190g*1,旺旺碎冰冰果味饮料草莓味78ml,旺旺碎冰冰果味饮料草莓味78ml,,,,,,,,,,,,,,,,,,,,,,
利群（休闲）,软玉溪(B),利群(长嘴),利群(软红长嘴),利群(老版),利群(软长嘴),雄狮(红老版),南京(红),白沙(尚品蓝),84全硬白沙（和红）香烟,红塔山(硬经典100),云烟（软紫）,红塔山(软经典),硬云烟(紫)香烟,爱喜薄荷香烟20支,,,,,,,,,,
甬双鹿R6碱性电池5#,双鹿R03碱性电池7#,甬双鹿R20铁壳电池1#,甬双鹿R14铁壳电池2#,双鹿CR2032扣式锂电池,双鹿R6电池PVC装5#,双鹿R03电池PVC装7#,,,,,,,,,,,,,,,,,,
塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,,,
元宝牌大豆油5L,,,,,,,,,,,,,,,,,,,,,,,,
加碘精制盐400克,楚源香米(散),,,,,,,,,,,,,,,,,,,,,,,
太太乐高汤精100克,海天威极香醋420ml+25ml,伊利巧克力味牛奶饮品250ml,双汇润口香甜王玉米风味香肠300g(3,蒙牛早餐奶（核桃）250ml,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
翠冠梨（一级）,良厨灌汤鲜肉水饺450g,良厨香葱花卷1.25kg,双汇超市火腿肠袋装320g,,,,,,,,,,,,,,,,,,,,,
维达花之韵抽取式面巾纸200抽*3(V2,散装糯米,红富士80#（一级）,,,,,,,,,,,,,,,,,,,,,,
酷儿橙汁饮料450ml,雪碧清爽柠檬味汽水500ml,,,,,,,,,,,,,,,,,,,,,,,
日盈无蔗糖减盐苏打饼干鲜葱味180g,日盈无蔗糖减盐苏打饼干芝麻味180g,,,,,,,,,,,,,,,,,,,,,,,
喜羊羊多功能笔记本YA1705,布兰迪中性笔0.38mm黑NO.2087(3支,,,,,,,,,,,,,,,,,,,,,,,
光明轻巧包黑加仑酸牛奶180g,蒙牛谷物酸牛奶大麦+芦荟180克,洁柔迷你手帕纸10包JM044,洁柔花抽取式面巾纸240抽,光明酸牛奶饮品利乐枕(原味)243ml,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
三枪精漂纯棉圆领短袖男衫21095A1(,浪莎运动休闲男袜005169(24-28cm),绿豆,白砂糖(散),南孚电池5号4粒装15A4B,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
福有菜籽油5L,散装东北大米(三江购物),,,,,,,,,,,,,,,,,,,,,,,
散装奥利奥巧克力味夹心饼干,散装优冠牛奶香脆饼干纯正牛奶味,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,绿豆,丝诺纯棉木棒棉签100支装,康师傅冰红茶柠檬味利乐包250ML,奥妙超效洗衣皂含芦荟精华206克*2,希艺欧牙签Y111(150支装),佳美洗洁精450g,,,,,,,,,,,,,,,,,,
鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,,,
六神花露水大号195ml,维纳斯牛头牌高效去油洗洁精2kg,,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,,
苏菲日用洁翼卫生巾20片1034,旺旺碎冰冰果味饮料草莓味78ml,塑料购物袋(大),舒爽超薄干爽夜用卫生巾SC9220(简),绿豆,苏菲弹力贴身超熟睡350夜用卫生巾4,舒爽超薄干爽日用卫生巾SC9120(简),圣茗香鹌鹑蛋45克,蓝怡雪文胸31593(32),蓝怡雪蕾丝花边有托文胸32152(A32),莲虹弹力棉女短裤1399(L-XL),旺旺碎冰冰果味饮料草莓味78ml,,,,,,,,,,,,,
奥麦康冰糖杨梅220克,恒康开口松子155克,,,,,,,,,,,,,,,,,,,,,,,
佳洁士防蛀牙膏薄荷200克,三江购物大豆油5L,,,,,,,,,,,,,,,,,,,,,,,
金焦牌镇江陈醋500ml,北高峰糯米黄酒（袋）400ml,咸亨麻油腐乳300克,坛坛香精致剁辣椒425克,散装东北米(中汇),散装东北米(中汇),,,,,,,,,,,,,,,,,,,
三江购物大豆油5L,,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,青苹果（一级）,,,,,,,,,,,,,,,,,,,,,,,
鲜鸡蛋,奥妙全自动无磷洗衣粉1.7kg,三江购物柠檬洗洁精2千克,蓝怡雪男内裤9092(L),S亿柏男休闲裤1201(3#),,,,,,,,,,,,,,,,,,,,
紫甘薯（一级）,白砂糖(散),五桥粳米粉750克,光明牌酸奶490g,滨崎AOQS硬质糖果128克,,,,,,,,,,,,,,,,,,,,
好丽友好友趣多汁牛排味切片型马铃,洽洽喀吱脆纯香紫薯味薯片51克,新家园烤馍锅巴孜然风味75克,乐事美国经典原味薯片75g,乐事无限忠于原味薯片104克,口水娃香脆兰花豆酱汁牛肉味106克,塑料购物袋(大),,,,,,,,,,,,,,,,,,
鲜鸡蛋,,,,,,,,,,,,,,,,,,,,,,,,
紫甘薯（一级）,老州山生虾皮,散装徐福记糕饼系列,本地大棚西瓜（一级）,,,,,,,,,,,,,,,,,,,,,
雪涛日晒自然盐300克,,,,,,,,,,,,,,,,,,,,,,,,
新康泰克草本润喉软糖喉爽薄荷味20,蓝月亮手洗专用洗衣液风清白兰500g,,,,,,,,,,,,,,,,,,,,,,,
绿豆,,,,,,,,,,,,,,,,,,,,,,,,
舒肤佳纯白清香型香皂125克,中华健齿白155g,,,,,,,,,,,,,,,,,,,,,,,
芬达橙汁汽水2.3L,CDTEX男运动裤8701,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,,
神仙居竹裤架(4夹)66-69,神仙居竹衣裤架(8头)66-28,皎洁双洁丝型牙刷3支装,富华林土冰糖300g,加碘精制盐400克,,,,,,,,,,,,,,,,,,,,
兰州包心菜（一级）,散装东北米(中汇),,,,,,,,,,,,,,,,,,,,,,,
散装三牛奶油椒盐酥曲奇饼干,塑料购物袋(大),散装喜之郎果汁果冻条系列,散装苏微快乐锅巴日式牛排味,散装徐福记糕饼系列,散装三辉麦风日式の点心面包,食上川府豆干散装,卡夫王子脆脆多飘香牛肉膨化食品30,格力高百奇抹茶味装饰饼干50克,喜之郎黄桃＆蜜桃果肉果冻200克,,,,,,,,,,,,,,,
散装东北米(中汇),,,,,,,,,,,,,,,,,,,,,,,,
散装三牛奶油椒盐酥曲奇饼干,福海堂玫瑰花(散),福海堂柠檬(散),,,,,,,,,,,,,,,,,,,,,,
可蒙3合1顺滑洗发露（特惠家庭装）,,,,,,,,,,,,,,,,,,,,,,,,
红皮花生米（一级）,鲜鸡蛋,光皮蛋,太太乐鸡精100克,如果他夹心棒棒糖18g,白猫柠檬红茶洗洁精500g,蓝月亮彩色衣物漂洁液（清新柠檬花,,,,,,,,,,,,,,,,,,
一级藤稔葡萄,龙士达小号清新冷水壶L-310,维纳斯牛头牌高效去油洗洁精2kg,盼盼番茄味薯片(家庭装)138克,民益糕饼系列(散),双塔红薯圈粉(散),塑料购物袋(大),手工面(一级),双塔龙口粉丝(散),统领10双装男丝袜1508(24-26cm),舒肤佳纯白清香型香皂125克,维纳斯多效金银花花露水195ml,喜之郎果冻爽菠萝味150克,麦香堡夹心豆沙面包40克,喜之郎果冻爽香橙味150克,喜之郎果冻爽荔枝味150克,奥妙超效洗衣皂含芦荟精华206克*2,圣茗香鹌鹑蛋45克,,,,,,,
民益糕饼系列(散),鲜鸡蛋,立白清新柠檬洗洁精1.5千克,雕牌超效加酶无磷洗衣粉560克,唯新儿童营养胡萝卜酥115g,,,,,,,,,,,,,,,,,,,,
福临门非转基因压榨葵花籽油5升,大粒薏米仁(散),百合（一级）,莲子(一级),黑芝麻(散),黑豆(散),,,,,,,,,,,,,,,,,,,
亲友丁香荔枝礼盒450g,,,,,,,,,,,,,,,,,,,,,,,,
六神花露水大号195ml,雪碧清爽柠檬味汽水500ml,,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),小红豆,,,,,,,,,,,,,,,,,,,,,,,
三江购物整理箱SJ-014,,,,,,,,,,,,,,,,,,,,,,,,
传味椰子威化饼400克,动心一族奶油果仁蛋糕100克,水芝灵汉方草本足浴盐(乳褐色)50g,动心一族芝麻蛋糕100克,赤豆,紫甘薯（一级）,多晶冰糖(散),,,,,,,,,,,,,,,,,,
福有菜籽油5L,民益糕饼系列(散),,,,,,,,,,,,,,,,,,,,,,,
中华(硬),,,,,,,,,,,,,,,,,,,,,,,,
桃形李（一级）,雪霸王窝窝头300g,蒙牛谷物酸牛奶大麦+芦荟180克,格力高百醇榛仁巧克力味注心饼干48,新中红方麻油腐乳500克,花生米(一级),塑料购物袋(大),三江购物赤豆450g,咸亨麻油腐乳300克,云蕾特大号洗洁巾3片装(98953)30cm,格力高百力滋白脱饼干65克,美则胜研磨丝细牙刷204型4支装,零接触男夏季清仓短裤T45,汰渍三重功效洗衣皂238克,,,,,,,,,,,
蓝月亮Q厕宝50g*4,小红豆,妙洁PE保鲜膜100尺,,,,,,,,,,,,,,,,,,,,,,
三江购物大豆油5L,苏北米(散装),,,,,,,,,,,,,,,,,,,,,,,
幸园机织地毯KK-0004(38*58cm),卡夫TUC闲趣清咸自然原味韧性饼干1,好丽友甜天麦60克,嘉盈多味花生五香味106g,潘婷乳液修复洗发露400ml+精华素20,麦香堡夹心豆沙面包40克,双灯高级平版卫生纸400张,花蕊水壶杯套装9598(500ml),上好佳草莓味粟米条40g,阿里山黑珍珠香瓜子125克,新家园烤馍锅巴椒盐风味75克,华味亨珍珠梅180克,大好大水煮花生香辣牛肉味255克,冰泉豆腐花袋装256克,,,,,,,,,,,
土豆（一级）,小葱（一级）,黑茄（一级）,云楼海宁冬菜200g,海天特级一品鲜酱油1.28L,,,,,,,,,,,,,,,,,,,,
口力海洋动物水果味弹力软糖100克,绿箭口香糖(5片)15克,绿豆,散装东北米(中汇),,,,,,,,,,,,,,,,,,,,,
蒙牛酸牛奶(原味)100g*8,双汇王中王优级火腿肠袋装300g(10,一品珍白木耳60g,清扬多效水润养护去屑洗发露200ml,富华林宁夏枸杞150g,塑料购物袋(大),统一绿茶茉莉花味绿茶饮料2L,,,,,,,,,,,,,,,,,,
得力桌面型计算器NO.1228B,,,,,,,,,,,,,,,,,,,,,,,,
白砂糖(散),民益糕饼系列(散),民益珍堡蛋糕系列,曼妥思夹心无糖口香糖薄荷味56克,多晶冰糖(散),民益糕饼系列(散),,,,,,,,,,,,,,,,,,,
楚源香米(散),一级丰水梨,塑料购物袋(大),护舒宝隐型祛味超薄护垫72片,散装喜之郎果汁果冻条系列,麦香堡夹心豆沙面包40克,动心一族红枣蛋糕200克,格力高百力滋微辣虾饼干65克,好吃点香脆杏仁饼108克,多美滋优阶幼儿配方奶粉3段400克,舒肤佳纯白清香型香皂125克,阿尔卑斯酸奶软糖33克,明治欣欣杯草莓味50克,鲜一族卤鸡蛋35克,明治欣欣杯朱古力+香蕉50克,,,,,,,,,,
帮宝适超薄干爽系列中包装初生型40,,,,,,,,,,,,,,,,,,,,,,,,
旺旺碎冰冰果味饮料葡萄味78ml,喜之郎果冻爽荔枝味150克,散装喜之郎果汁果冻条系列,康师傅酸菜牛肉面118g*5包,旺旺碎冰冰果味饮料葡萄味78ml,,,,,,,,,,,,,,,,,,,,
楚源香米(散),散装三辉面包莲蓉味,光明优+高品质牛奶231ml,蒙牛真果粒牛奶饮品(椰果果粒)250m,塑料购物袋(大),蒙牛真果粒牛奶饮品(草莓果粒)250m,蒙牛高钙牛奶250ml,蒙牛纯牛奶250ML,光明香浓纯牛奶利乐枕243ml,光明酸牛奶饮品利乐枕(原味)243ml,,,,,,,,,,,,,,,
光明酸奶原味经济装100g*8,得力迷你型订书机套装0253（10号）,洁伴平板卫生纸440g,冬瓜（一级）,雪碧汽水2.3L,绿豆,,,,,,,,,,,,,,,,,,,
金龙鱼第二代调和油5L,亲友阿胶枣228g,大大变果乐泡泡糖什锦味36克,广博小超人削笔机XBQ9745,奥妙超效洗衣皂含芦荟精华206克*2,塑料购物袋(大),,,,,,,,,,,,,,,,,,,
蒙牛酸牛奶(红枣味)160g,串屋棉花糖100克,,,,,,,,,,,,,,,,,,,,,,,
金龙鱼第二代调和油5L,旺旺碎冰冰果味饮料菠萝味78ml,白猫漂水(洁衣)700g,曼妥思激爽可乐劲嚼充气糖37克,安尔乐干爽纤巧日用卫生巾10片(LJA,加碘精制盐400克,娃哈哈爽歪歪益生菌酸奶饮品125ml*,心相印冬已系列湿巾独立装10片,旺旺碎冰冰果味饮料菠萝味78ml,,,,,,,,,,,,,,,,
三江购物大豆油5L,鲜鸡蛋,百合（一级）,生和堂龟苓膏(罗汉果味)215g,生活妙方金牌龟苓膏235g,光明酸牛奶(红枣味)100g*8,,,,,,,,,,,,,,,,,,,
舒肤佳纯白清香型香皂125克,明润皱纹卫生纸500克,统一卤肉拌面卤香牛肉味110克,红提（一级）,,,,,,,,,,,,,,,,,,,,,
三江购物大豆油5L,,,,,,,,,,,,,,,,,,,,,,,,
尖椒（一级）,紫甘薯（一级）,今麦郎手打鸡蛋面200克,,,,,,,,,,,,,,,,,,,,,,
三江购物大豆油5L,鲜鸡蛋,雪碧清爽柠檬味汽水500ml,立白易漂洗无磷洗衣粉1.03千克,奥妙超效洗衣皂含芦荟精华206克*2,舒肤佳纯白清香型香皂125克,,,,,,,,,,,,,,,,,,,
三全麦香早点奶香馒头1.36kg,金龙鱼第二代调和油2.5L,,,,,,,,,,,,,,,,,,,,,,,
光明芦荟酸奶125g*6,蒙牛酸牛奶(原味)200g,蒙牛冠益乳草莓果粒酸奶250g,塑料购物袋(大),,,,,,,,,,,,,,,,,,,,,
